SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
6/25/2018,4,mean,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,5.0,0.0
6/25/2018,4,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,4,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,4,max,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
6/25/2018,4,frequency,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,100,0
6/25/2018,5,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0
6/25/2018,5,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,mean,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,30.0,0.0,0.0
6/25/2018,5,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,min,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0
6/25/2018,5,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0
6/25/2018,7,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,0,0
6/25/2018,7,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,0,0
6/25/2018,7,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,0,0
6/25/2018,7,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,0,0
6/25/2018,7,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,0,0
6/25/2018,7,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0
6/25/2018,7,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0
6/25/2018,7,mean,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,15.0,0.0,0.0
6/25/2018,7,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,0,0
6/25/2018,7,min,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0
6/25/2018,7,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,0
6/25/2018,7,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,8,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0
6/25/2018,8,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,mean,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,30.0,0.0,0.0
6/25/2018,8,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,min,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,0,0
6/25/2018,8,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,0,0
6/25/2018,8,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,9,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
6/25/2018,9,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
6/25/2018,9,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
6/25/2018,9,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
6/25/2018,9,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
6/25/2018,9,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
6/25/2018,9,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
6/25/2018,9,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
6/25/2018,9,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,0
6/25/2018,9,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,25,0,0
6/25/2018,9,mean,93.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,25.0,0.0,0.0
6/25/2018,9,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
6/25/2018,9,min,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,0
6/25/2018,9,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
6/25/2018,9,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,12,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
6/25/2018,12,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
6/25/2018,12,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
6/25/2018,12,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
6/25/2018,12,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
6/25/2018,12,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
6/25/2018,12,13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
6/25/2018,12,14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
6/25/2018,12,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,mean,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,20.0,0.0,0.0
6/25/2018,12,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
6/25/2018,12,min,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,0,0
6/25/2018,12,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
6/25/2018,12,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,13,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/25/2018,13,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/25/2018,13,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/25/2018,13,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0
6/25/2018,13,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
6/25/2018,13,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
6/25/2018,13,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0
6/25/2018,13,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0
6/25/2018,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/25/2018,13,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0
6/25/2018,13,11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0
6/25/2018,13,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/25/2018,13,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0
6/25/2018,13,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0
6/25/2018,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0
6/25/2018,13,mean,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,5.0,0.0,0.0
6/25/2018,13,median,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/25/2018,13,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/25/2018,13,max,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,0
6/25/2018,13,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
6/25/2018,15,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,mean,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
6/25/2018,15,median,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,min,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,max,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,15,frequency,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
6/25/2018,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2018,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2018,17,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,mean,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0
6/25/2018,17,median,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2018,17,max,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/25/2018,17,frequency,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
6/25/2018,19,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,19,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,19,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,19,mean,0.0,1.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,5.0,0.0
6/25/2018,19,median,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,19,max,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,19,frequency,0,33,0,60,13,0,0,0,0,0,0,0,0,0,0,0,0,80,0,100,0
6/25/2018,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,21,2,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0
6/25/2018,21,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,5,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,5,0
6/25/2018,21,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,9,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,5,0
6/25/2018,21,10,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,5,0
6/25/2018,21,11,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,13,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
6/25/2018,21,14,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0
6/25/2018,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,21,mean,0.0,2.0,0.0,2.2,0.0,0.4,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,5.0,0.0
6/25/2018,21,median,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
6/25/2018,21,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6/25/2018,21,max,0,3,0,3,0,3,0,0,0,0,20,0,0,0,0,0,0,20,0,5,0
6/25/2018,21,frequency,0,67,0,73,0,13,0,0,0,0,33,0,0,0,0,0,0,87,0,100,0
7/13/2018,24,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
7/13/2018,24,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
7/13/2018,24,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
7/13/2018,24,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
7/13/2018,24,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
