SAV percent cover,,,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Water depth,Sed depth,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
11/10/2015,,,4A,median,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0
11/10/2015,,,4A,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
11/10/2015,,,4A,max,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0
11/10/2015,,,4A,frequency,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,100,0,0
11/10/2015,,3,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,mean,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,10.0,0.0
11/10/2015,,,4,median,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,4,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
11/10/2015,,,4,max,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,4,frequency,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,100,0
11/10/2015,,50,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0
11/10/2015,,,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0
11/10/2015,,,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
11/10/2015,,,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
11/10/2015,,,5,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0
11/10/2015,,,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
11/10/2015,,,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
11/10/2015,,,5,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
11/10/2015,,,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0
11/10/2015,,,5,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0
11/10/2015,,,5,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0
11/10/2015,,,5,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0
11/10/2015,,,5,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0
11/10/2015,,,5,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0
11/10/2015,,,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0
11/10/2015,,,5,mean,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,10.0,0.0,0.0
11/10/2015,,,5,median,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0
11/10/2015,,,5,min,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
11/10/2015,,,5,max,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,10,0,0
11/10/2015,,,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
11/10/2015,,50,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11/10/2015,,,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,mean,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
11/10/2015,,,7,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2015,,,7,max,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11/10/2015,,,7,frequency,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
11/10/2015,,50,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,mean,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.0,0.0,0.0
11/10/2015,,,8,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11/10/2015,,,8,max,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
11/10/2015,,,8,frequency,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,100,0,0
11/10/2015,,60,9,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
11/10/2015,,,9,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
11/10/2015,,,9,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
11/10/2015,,,9,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
11/10/2015,,,9,mean,0.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,10.0,0.0
11/10/2015,,,9,median,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,9,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,9,max,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0
11/10/2015,,,9,frequency,27,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
11/10/2015,,50,12,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0
11/10/2015,,,12,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,9,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,10,0
11/10/2015,,,12,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,12,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0
11/10/2015,,,12,14,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,mean,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,10.0,0.0
11/10/2015,,,12,median,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0
11/10/2015,,,12,min,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,0
11/10/2015,,,12,max,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,10,0
11/10/2015,,,12,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
11/10/2015,,30,13,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0
11/10/2015,,,13,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0
11/10/2015,,,13,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,13,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,13,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,mean,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,10.0,0.0
11/10/2015,,,13,median,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,13,min,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,13,max,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,0
11/10/2015,,,13,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
11/10/2015,,,15,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,15,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,15,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,15,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,15,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0
11/10/2015,,,15,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,mean,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,10.0,0.0
11/10/2015,,,15,median,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,min,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0
11/10/2015,,,15,max,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
11/10/2015,,,15,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
11/10/2015,,95,17,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
11/10/2015,,,17,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
11/10/2015,,,17,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0
11/10/2015,,,17,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
11/10/2015,,,17,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0
11/10/2015,,,17,11,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0
11/10/2015,,,17,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0
11/10/2015,,,17,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
11/10/2015,,,17,mean,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0
11/10/2015,,,17,median,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
11/10/2015,,,17,min,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
11/10/2015,,,17,max,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
11/10/2015,,,17,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0
11/10/2015,,105,19,1,0,10,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,10,25
11/10/2015,,,19,2,0,5,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,3,0,3,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,30,0,10,25
11/10/2015,,,19,4,0,5,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,5,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,10,25
11/10/2015,,,19,6,0,15,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,10,25
11/10/2015,,,19,7,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,20,0,10,25
11/10/2015,,,19,8,0,3,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,9,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,25
11/10/2015,,,19,10,0,15,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,11,0,10,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,12,0,3,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,13,0,10,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,14,0,10,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,15,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,10,25
11/10/2015,,,19,mean,0.0,7.8,0.0,9.5,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.0,25.0
11/10/2015,,,19,median,0,5,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,10,25
11/10/2015,,,19,min,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,25
11/10/2015,,,19,max,0,15,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,30,0,10,25
11/10/2015,,,19,frequency,0,100,0,100,0,93,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100
11/10/2015,,35,21,1,0,3,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,50,0,15,25
11/10/2015,,,21,2,0,3,0,35,0,20,0,0,0,0,0,0,0,0,0,0,0,55,0,15,25
11/10/2015,,,21,3,0,3,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,15,25
11/10/2015,,,21,4,0,3,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,50,0,15,25
11/10/2015,,,21,5,0,3,0,15,0,55,0,0,0,0,0,0,0,0,0,0,0,70,0,15,25
11/10/2015,,,21,6,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,15,25
11/10/2015,,,21,7,0,3,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,70,0,15,25
11/10/2015,,,21,8,0,0,0,45,0,15,0,0,0,0,0,0,0,0,0,0,0,60,0,15,25
11/10/2015,,,21,9,0,0,0,35,0,25,0,0,0,0,0,0,0,0,0,0,0,60,0,15,25
11/10/2015,,,21,10,0,0,0,40,0,35,0,0,0,0,0,0,0,0,0,0,0,75,0,15,25
11/10/2015,,,21,11,0,3,0,60,0,35,0,0,0,0,0,0,0,0,0,0,0,95,0,15,25
11/10/2015,,,21,12,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,15,25
11/10/2015,,,21,13,0,3,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,50,0,15,25
11/10/2015,,,21,14,0,0,0,60,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,15,25
11/10/2015,,,21,15,0,0,0,35,0,55,0,0,0,0,0,0,0,0,0,0,0,90,0,15,25
11/10/2015,,,21,mean,0.0,1.6,0.0,36.7,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7,0.0,15.0,25.0
