SAV percent cover,,,,,,,,,,,,,,,,,,,,,,
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia,Chondria baileyana,Udotea,Hypnea,Digenia,Total,substrate,Notes
11/14/06,1,max,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,1,frequency,0,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,2,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,2,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,2,mean,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,2,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,2,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,2,max,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,2,frequency,7,13,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,3,mean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,3,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,3,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,3,max,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,3,frequency,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,4,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,4,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,4,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mix,
11/14/06,4,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,4,mean,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,4,median,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,4,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,4,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,4,frequency,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,5,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,5,mean,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,5,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,5,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,5,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,rock,
11/14/06,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,6,mean,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,6,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,6,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,6,max,20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,6,frequency,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,7,mean,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,7,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,7,min,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,7,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,7,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,8,mean,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,8,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,8,min,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,8,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,8,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,9,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,12,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,9,mean,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,9,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,9,min,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,9,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,9,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,10,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,7,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,11,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,12,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,10,mean,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,10,median,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,10,min,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,10,max,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,10,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,11,mean,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,11,median,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,11,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,11,max,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,11,frequency,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,12,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,5,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,8,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,9,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,10,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,11,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,13,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,14,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,15,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,12,mean,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,12,median,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,12,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,12,max,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,12,frequency,93,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,13,mean,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,13,median,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,13,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,13,max,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,13,frequency,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,mud,
11/14/06,14,mean,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,14,median,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,14,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,14,max,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11/14/06,14,frequency,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
