SAV percent cover,,,,,,,,,,,,,,,,,,,,,,
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia,Chondria baileyana,Udotea,Hypnea,Digenia,Total,substrate,Notes
06/04/07,4,8,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,mix,
06/04/07,4,9,20,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,mix,
06/04/07,4,10,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,mix,
06/04/07,4,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,rock,
06/04/07,4,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,rock,
06/04/07,4,13,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,rock,
06/04/07,4,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,rock,
06/04/07,4,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,4,mean,14,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,,
06/04/07,4,median,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,,
06/04/07,4,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,
06/04/07,4,max,35,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,35,,
06/04/07,4,frequency,60,0,27,7,67,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,5,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,5,mean,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,5,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,5,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,5,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,mix,
06/04/07,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mix,
06/04/07,6,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mix,
06/04/07,6,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
06/04/07,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,6,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,6,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mix,
06/04/07,6,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,6,10,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,6,11,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,6,12,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mix,
06/04/07,6,13,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,mix,
06/04/07,6,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mix,
06/04/07,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mix,
06/04/07,6,mean,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,
06/04/07,6,median,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,
06/04/07,6,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
06/04/07,6,max,25,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,,
06/04/07,6,frequency,47,0,67,0,13,0,0,0,0,0,0,0,0,0,0,0,0,93,,
06/04/07,7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,7,mean,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,7,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,7,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,7,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,7,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,8,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,8,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,8,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,8,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,8,mean,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,,
06/04/07,8,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,8,min,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,
06/04/07,8,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,8,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,9,1,80,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,9,2,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,50,mud,
06/04/07,9,3,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
06/04/07,9,4,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,mud,
06/04/07,9,5,65,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,9,6,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,7,80,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,8,100,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,9,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,10,80,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,9,11,100,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,12,80,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,9,13,60,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
06/04/07,9,14,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,9,15,75,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,9,mean,69,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,
06/04/07,9,median,75,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,95,,
06/04/07,9,min,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,
06/04/07,9,max,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,9,frequency,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,10,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
06/04/07,10,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
06/04/07,10,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,mud,
06/04/07,10,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
06/04/07,10,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,10,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,10,7,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
06/04/07,10,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,mud,
06/04/07,10,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
06/04/07,10,10,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
06/04/07,10,11,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
06/04/07,10,12,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
06/04/07,10,13,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
06/04/07,10,14,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,mud,
06/04/07,10,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
06/04/07,10,mean,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,,
06/04/07,10,median,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,
06/04/07,10,min,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,
06/04/07,10,max,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,
06/04/07,10,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,11,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,mud,
06/04/07,11,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,11,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
06/04/07,11,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,11,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
06/04/07,11,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,mud,
06/04/07,11,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,11,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,mud,
06/04/07,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
06/04/07,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,mud,
06/04/07,11,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,mud,
06/04/07,11,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,11,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,11,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,11,mean,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,
06/04/07,11,median,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,
06/04/07,11,min,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,
06/04/07,11,max,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,
06/04/07,11,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,12,1,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,2,90,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,12,3,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,4,90,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,12,5,95,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,6,90,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,12,7,90,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,8,100,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,9,70,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
06/04/07,12,10,80,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,12,11,80,3,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,12,12,80,10,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,12,13,80,3,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,12,14,95,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,12,15,85,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,12,mean,88,1,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,94,,
06/04/07,12,median,90,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,95,,
06/04/07,12,min,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,75,,
06/04/07,12,max,100,10,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,12,frequency,100,27,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,13,1,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,mud,
06/04/07,13,2,40,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,mud,
06/04/07,13,3,70,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,mud,
06/04/07,13,4,95,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,13,5,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,13,6,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,13,7,65,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,mud,
06/04/07,13,8,90,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,13,9,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,mud,
06/04/07,13,10,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,mud,
06/04/07,13,11,90,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,13,12,95,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,mud,
06/04/07,13,13,95,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,13,14,90,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,mud,
06/04/07,13,15,95,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,95,mud,
06/04/07,13,mean,83,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84,,
06/04/07,13,median,90,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,,
06/04/07,13,min,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,
06/04/07,13,max,100,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,13,frequency,100,100,0,7,67,0,0,0,0,0,0,0,0,0,0,0,0,100,,
06/04/07,14,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,mud,
06/04/07,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
06/04/07,14,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,14,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
06/04/07,14,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,14,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,14,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
06/04/07,14,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
06/04/07,14,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,mud,
06/04/07,14,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,14,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
06/04/07,14,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,14,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mud,
06/04/07,14,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,mud,
