SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
2/6/2019,5,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,mean,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,3.3,0.0,0.0
2/6/2019,5,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,5,min,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
2/6/2019,5,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0
2/6/2019,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,0,0
2/6/2019,7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,mean,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0
2/6/2019,7,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,min,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,7,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
2/6/2019,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0
2/6/2019,8,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,0,0
2/6/2019,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0
2/6/2019,8,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,mean,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9,40.0,0.0,0.0
2/6/2019,8,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,min,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,0
2/6/2019,8,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0
2/6/2019,8,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
2/6/2019,9,1,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,2,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,3,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,4,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,5,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,6,100,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,7,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,8,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,9,95,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,10,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,0
2/6/2019,9,11,100,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,12,95,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
2/6/2019,9,13,95,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
2/6/2019,9,14,100,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,15,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,mean,97.7,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,25.0,0.0,0.0
2/6/2019,9,median,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,min,80,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,25,0,0
2/6/2019,9,max,100,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,9,frequency,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
2/6/2019,12,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
2/6/2019,12,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
2/6/2019,12,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
2/6/2019,12,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
2/6/2019,12,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
2/6/2019,12,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
2/6/2019,12,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
2/6/2019,12,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
2/6/2019,12,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,0
2/6/2019,12,mean,94.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,20.0,0.0,0.0
2/6/2019,12,median,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,20,0,0
2/6/2019,12,min,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0
2/6/2019,12,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0
2/6/2019,12,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
2/6/2019,13,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,25,0,0
2/6/2019,13,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
2/6/2019,13,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0
2/6/2019,13,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,25,0,0
2/6/2019,13,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,25,0,0
2/6/2019,13,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0,0
2/6/2019,13,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,mean,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,25.0,0.0,0.0
2/6/2019,13,median,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,min,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0,0
2/6/2019,13,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,0,0
2/6/2019,13,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
2/6/2019,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,mean,0.0,0.0,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2/6/2019,15,median,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,max,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,15,frequency,0,0,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2/6/2019,17,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2/6/2019,17,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2/6/2019,17,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2/6/2019,17,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2/6/2019,17,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2/6/2019,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2019,17,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2/6/2019,17,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2/6/2019,17,mean,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0
2/6/2019,17,median,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2/6/2019,17,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/2019,17,max,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2/6/2019,17,frequency,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0
2/6/2019,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2/6/2019,19,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2/6/2019,19,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2/6/2019,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2/6/2019,19,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
2/6/2019,19,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
2/6/2019,19,mean,0.0,2.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0
2/6/2019,19,median,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0
2/6/2019,19,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2/6/2019,19,max,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
2/6/2019,19,frequency,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,100,0
2/6/2019,21,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,10
2/6/2019,21,2,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,5,10
2/6/2019,21,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,5,10
2/6/2019,21,4,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,5,10
2/6/2019,21,5,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,5,10
2/6/2019,21,6,0,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,10,0,5,10
2/6/2019,21,7,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,10
2/6/2019,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2/6/2019,21,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,10
2/6/2019,21,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10
2/6/2019,21,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10
2/6/2019,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2/6/2019,21,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10
2/6/2019,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2/6/2019,21,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10
2/6/2019,21,mean,0.0,2.7,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,10.0
2/6/2019,21,median,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10
2/6/2019,21,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
2/6/2019,21,max,0,15,0,3,0,3,0,3,0,0,10,0,0,0,0,0,0,15,0,5,10
2/6/2019,21,frequency,0,53,0,13,0,13,0,7,0,0,47,0,0,0,0,0,0,80,0,100,100
2/19/2019,24,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0
2/19/2019,24,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0
2/19/2019,24,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0
2/19/2019,24,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0
2/19/2019,24,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0
